duration,protocol_type,service,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,srv_count,srv_serror_rate,rerror_rate,srv_rerror_rate,srv_diff_host_rate,dst_host_count,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.31,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,202,0.0,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
1,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,255,0.56,0.0,0.0,0.0,0.57,1.0,probe
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,76,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,49,0.1,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.18,202,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,7,0.14,0.02,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,255,0.3,0.0,0.09,0.0,0.61,0.0,probe
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,15,0.07,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,151,0.01,0.05,0.0,0.0,0.0,0.0,normal
1,tcp,smtp,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,4,0.25,0.02,0.0,0.01,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,6,0.17,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0.0,0.0,0.0,0.11,27,0.04,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,nntp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0.0,0.0,0.0,0.01,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,116,0.93,0.0,0.93,1.0,0.0,0.0,probe
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,31,0.03,0.06,0.0,0.0,1.0,1.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0.0,0.0,0.0,0.09,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,156,0.31,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.0,0.0,132,0.01,0.0,1.0,1.0,0.0,0.0,dos
0,icmp,ecr_i,SF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,255,0.05,0.0,0.0,0.0,0.0,0.0,dos
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.17,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0.0,0.0,0.0,0.0,255,0.05,0.0,0.0,0.0,0.0,0.0,dos
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.0,0.0,209,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,199,0.16,0.0,0.0,0.0,0.17,1.0,probe
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.67,1.0,255,0.0,0.0,0.0,0.0,0.01,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.22,100,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,21,0.05,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.17,0.33,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.36,8,0.12,0.06,0.0,0.0,0.0,0.0,normal
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,kshell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
6,tcp,ssh,RSTO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3,0.33,0.0,0.0,0.0,1.0,1.0,probe
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.33,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
25990,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,1.0,0.0,255,1.0,0.0,0.0,0.0,1.0,1.0,probe
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.0,0.0,0.0,0.0,61,0.02,0.0,1.0,1.0,0.0,0.0,dos
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,23,0.04,0.1,0.0,0.0,1.0,0.95,normal
0,udp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.0,0.0,0.0,0.0,136,1.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.0,0.07,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,72,0.01,0.03,0.01,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,12,0.08,0.02,0.0,0.01,0.0,0.0,normal
7,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,20,0.05,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,22,0.05,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,probe
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,98,0.36,0.02,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,0.0,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,probe
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
1839,udp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,114,0.88,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.67,213,0.04,0.17,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0,0.0,0.0,1.0,2,1.0,0.6,0.0,0.0,0.0,0.0,probe
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,30,0.03,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,6,0.67,0.15,0.0,0.08,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,0.0,0.25,0.25,0.0,69,0.01,0.0,0.0,0.0,0.19,0.19,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7,0.14,0.09,0.0,0.0,0.0,0.0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,238,0.0,0.0,0.0,0.0,0.84,1.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,211,0.0,0.02,0.0,0.0,0.33,0.34,normal
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0.0,0.0,0.0,0.0,255,0.47,0.0,0.0,0.0,0.0,0.0,dos
0,tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0.0,0.0,0.0,0.0,218,0.33,0.0,0.0,0.0,0.0,0.0,dos
2046,udp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.96,0.0,0.0,0.0,0.0,0.0,normal
179,tcp,telnet,SF,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0.5,0.0,0.0,0.0,0.0,0.0,u2r
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.09,106,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0.0,0.0,0.0,0.0,224,0.58,0.0,0.01,0.0,0.28,0.0,dos
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0.0,0.0,0.0,0.11,117,0.01,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,finger,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,178,0.01,0.33,0.0,0.0,0.0,0.0,normal
0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
20,tcp,ftp,SF,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,21,0.05,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,kshell,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
2584,udp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,255,0.99,0.0,0.0,0.0,0.0,0.0,normal
8437,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,1.0,0.0,255,1.0,0.0,0.0,0.0,1.0,1.0,probe
0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,51,0.02,1.0,0.0,0.0,0.98,0.5,probe
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,188,0.01,0.02,0.0,0.01,0.02,0.04,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3,0.33,0.14,0.0,0.0,1.0,1.0,normal
8217,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,1.0,0.0,255,1.0,0.0,0.0,0.0,1.0,1.0,probe
0,tcp,netbios_ssn,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.94,1.0,0.0,255,0.0,0.0,0.04,0.0,0.92,1.0,probe
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,dos
0,tcp,smtp,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,162,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,255,0.16,0.0,0.0,0.0,0.0,0.0,dos
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
50,tcp,telnet,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,179,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.14,26,1.0,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0,0.0,0.0,0.0,255,0.01,0.0,1.0,1.0,0.0,0.0,dos
4701,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,1.0,0.0,255,1.0,0.0,0.0,0.0,1.0,1.0,probe
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
1,tcp,smtp,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,113,0.01,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.11,18,0.06,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,ftp_data,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,87,0.51,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,56,0.02,0.0,1.0,1.0,0.0,0.0,dos
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0,0.0,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,probe
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,28,0.04,0.02,0.0,0.01,0.0,0.0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,0.03,0.0,0.0,0.07,15,0.07,0.07,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.15,250,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,11,0.09,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.22,139,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,64,0.02,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.12,255,0.0,0.0,0.01,0.01,0.0,0.0,normal
0,udp,private,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,102,0.84,0.0,0.0,0.0,0.0,0.0,probe
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.5,16,0.06,0.03,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.87,1.0,0.0,255,0.0,0.0,0.08,0.0,0.87,1.0,probe
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.0,1.0,1.0,4,0.25,0.16,0.0,0.0,1.0,1.0,normal
0,udp,ntp_u,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,255,0.67,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,ftp_data,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,193,0.27,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.13,19,0.05,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,36,0.03,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,4,0.25,0.07,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,probe
0,icmp,ecr_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0.0,0.0,0.0,0.0,255,0.77,0.0,0.0,0.0,0.0,0.0,dos
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,95,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,240,0.01,0.0,0.0,0.01,0.0,0.0,normal
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,tcp,ftp_data,S2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,104,0.29,0.0,0.02,0.07,0.0,0.0,normal
0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
40,tcp,telnet,SF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,75,0.01,0.5,0.0,0.25,0.0,0.0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,14,0.07,0.15,0.0,0.0,1.0,0.94,normal
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0,0.0,0.0,0.0,255,0.0,0.0,1.0,1.0,0.0,0.0,dos
0,udp,private,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,probe
